PersonID,Event,Timestamp,Weather,Temp,Wind,Humidity,NumDailyExits,Date,Hour,Minute,DayOfWeek,TimeOfDay,WeatherCat,TimeToNextExit
amal,Enter,2017-12-11 11:18:24.809073,Sunny ,16,7,45.0,1,2017-12-11,11,18,0,morning,Clear,20.8
amal,Exit,2017-12-12 08:06:27.777327,Sunny ,21,9,27.0,1,2017-12-12,8,6,1,morning,Clear,5.866666666666666
amal,Enter,2017-12-12 13:58:21.306302,Sunny ,21,9,27.0,1,2017-12-12,13,58,1,afternoon,Clear,18.266666666666666
amal,Exit,2017-12-13 08:14:23.693936,Sunny ,8,0,66.0,1,2017-12-13,8,14,2,morning,Clear,6.366666666666666
amal,Enter,2017-12-13 14:36:24.379020,Sunny ,8,0,66.0,1,2017-12-13,14,36,2,afternoon,Clear,16.783333333333335
amal,Exit,2017-12-14 07:23:44.805861,Sunny ,24,19,24.0,1,2017-12-14,7,23,3,morning,Clear,4.333333333333333
amal,Enter,2017-12-14 11:43:20.176373,Sunny ,24,19,24.0,1,2017-12-14,11,43,3,morning,Clear,19.733333333333334
amal,Exit,2017-12-15 07:27:42.277218,Clear ,15,11,55.0,2,2017-12-15,7,27,4,morning,Clear,4.433333333333334
amal,Enter,2017-12-15 11:53:38.196846,Clear ,15,11,55.0,2,2017-12-15,11,53,4,morning,Clear,1.9833333333333336
amal,Exit,2017-12-15 13:52:20.758979,Clear ,15,11,55.0,2,2017-12-15,13,52,4,afternoon,Clear,1.5333333333333334
amal,Exit,2017-12-18 07:37:58.741927,Clear ,7,0,87.0,2,2017-12-18,7,37,0,morning,Clear,6.933333333333334
amal,Enter,2017-12-18 14:33:16.434319,Clear ,7,0,87.0,2,2017-12-18,14,33,0,afternoon,Clear,0.95
amal,Exit,2017-12-18 15:30:36.816021,Clear ,7,0,87.0,2,2017-12-18,15,30,0,afternoon,Clear,2.55
amal,Enter,2017-12-18 18:03:17.067072,Clear ,7,0,87.0,2,2017-12-18,18,3,0,evening,Clear,13.5
amal,Exit,2017-12-19 07:33:58.968416,Clear ,19,9,46.0,1,2017-12-19,7,33,1,morning,Clear,5.083333333333333
amal,Enter,2017-12-19 12:38:43.569547,Clear ,19,9,46.0,1,2017-12-19,12,38,1,afternoon,Clear,17.866666666666667
amal,Exit,2017-12-20 06:30:35.653318,Clear ,17,9,49.0,3,2017-12-20,6,30,2,morning,Clear,4.733333333333333
amal,Enter,2017-12-20 11:14:56.833633,Clear ,17,9,49.0,3,2017-12-20,11,14,2,morning,Clear,3.4166666666666665
amal,Exit,2017-12-20 14:39:23.954799,Clear ,17,9,49.0,3,2017-12-20,14,39,2,afternoon,Clear,1.5166666666666666
amal,Enter,2017-12-20 16:10:40.888199,Clear ,17,9,49.0,3,2017-12-20,16,10,2,afternoon,Clear,0.35
amal,Exit,2017-12-20 16:31:15.118117,Clear ,17,9,49.0,3,2017-12-20,16,31,2,afternoon,Clear,1.8333333333333333
amal,Enter,2017-12-20 18:21:53.662028,Clear ,17,9,49.0,3,2017-12-20,18,21,2,evening,Clear,12.383333333333333
amal,Exit,2017-12-21 06:44:21.920492,Sunny ,10,7,71.0,1,2017-12-21,6,44,3,morning,Clear,6.2
amal,Enter,2017-12-21 12:56:54.291418,Sunny ,10,7,71.0,1,2017-12-21,12,56,3,afternoon,Clear,17.55
amal,Exit,2017-12-22 06:29:43.129685,Clear ,8,0,76.0,1,2017-12-22,6,29,4,morning,Clear,4.95
amal,Exit,2017-12-25 06:58:11.397791,Sunny ,16,9,36.0,2,2017-12-25,6,58,0,morning,Clear,3.8666666666666663
amal,Enter,2017-12-25 10:50:48.340412,Sunny ,16,9,36.0,2,2017-12-25,10,50,0,morning,Clear,3.3333333333333335
amal,Exit,2017-12-25 14:10:24.861537,Sunny ,16,9,36.0,2,2017-12-25,14,10,0,afternoon,Clear,2.066666666666667
amal,Enter,2017-12-25 16:14:44.921100,Sunny ,16,9,36.0,2,2017-12-25,16,14,0,afternoon,Clear,15.183333333333334
amal,Exit,2017-12-26 07:25:59.311302,Passing clouds ,16,7,42.0,2,2017-12-26,7,25,1,morning,Cloudy,2.966666666666667
amal,Enter,2017-12-26 10:23:40.715996,Passing clouds ,16,7,42.0,2,2017-12-26,10,23,1,morning,Cloudy,4.7
amal,Exit,2017-12-26 15:05:00.519612,Passing clouds ,16,7,42.0,2,2017-12-26,15,5,1,afternoon,Cloudy,1.4
amal,Enter,2017-12-26 16:29:36.163575,Passing clouds ,16,7,42.0,2,2017-12-26,16,29,1,afternoon,Cloudy,15.35
amal,Exit,2017-12-27 07:50:03.019601,Clear ,8,4,66.0,2,2017-12-27,7,50,2,morning,Clear,6.0
amal,Enter,2017-12-27 13:50:22.551116,Clear ,8,4,66.0,2,2017-12-27,13,50,2,afternoon,Clear,4.816666666666666
amal,Exit,2017-12-27 18:39:22.392294,Clear ,8,4,66.0,2,2017-12-27,18,39,2,evening,Clear,2.9
amal,Enter,2017-12-27 21:33:50.040357,Clear ,8,4,66.0,2,2017-12-27,21,33,2,night,Clear,10.1
amal,Exit,2017-12-28 07:39:37.974796,Passing clouds ,23,7,38.0,1,2017-12-28,7,39,3,morning,Cloudy,3.783333333333333
amal,Enter,2017-12-28 11:26:04.279417,Passing clouds ,23,7,38.0,1,2017-12-28,11,26,3,morning,Cloudy,20.083333333333332
amal,Exit,2017-12-29 07:31:52.554003,Clear ,9,0,71.0,3,2017-12-29,7,31,4,morning,Clear,4.583333333333333
amal,Enter,2017-12-29 12:06:34.961584,Clear ,9,0,71.0,3,2017-12-29,12,6,4,afternoon,Clear,4.183333333333334
amal,Exit,2017-12-29 16:17:44.461514,Clear ,9,0,71.0,3,2017-12-29,16,17,4,afternoon,Clear,2.033333333333333
amal,Enter,2017-12-29 18:19:09.068822,Clear ,9,0,71.0,3,2017-12-29,18,19,4,evening,Clear,1.1833333333333331
amal,Exit,2017-12-29 19:30:37.485673,Clear ,9,0,71.0,3,2017-12-29,19,30,4,evening,Clear,1.8166666666666669
amal,Exit,2018-01-01 08:09:14.588276,Sunny ,17,7,34.0,2,2018-01-01,8,9,0,morning,Clear,4.3
amal,Enter,2018-01-01 12:27:54.335907,Sunny ,17,7,34.0,2,2018-01-01,12,27,0,afternoon,Clear,3.9166666666666665
amal,Exit,2018-01-01 16:22:18.065236,Sunny ,17,7,34.0,2,2018-01-01,16,22,0,afternoon,Clear,0.8
amal,Enter,2018-01-01 17:10:59.236664,Sunny ,17,7,34.0,2,2018-01-01,17,10,0,evening,Clear,13.616666666666667
amal,Exit,2018-01-02 06:47:44.455812,Sunny ,18,19,49.0,2,2018-01-02,6,47,1,morning,Clear,3.566666666666667
amal,Enter,2018-01-02 10:21:28.488168,Sunny ,18,19,49.0,2,2018-01-02,10,21,1,morning,Clear,5.466666666666667
amal,Exit,2018-01-02 15:49:11.017105,Sunny ,18,19,49.0,2,2018-01-02,15,49,1,afternoon,Clear,2.85
amal,Enter,2018-01-02 18:40:40.854796,Sunny ,18,19,49.0,2,2018-01-02,18,40,1,evening,Clear,13.816666666666666
amal,Exit,2018-01-03 08:29:48.322631,Sunny ,14,0,63.0,1,2018-01-03,8,29,2,morning,Clear,6.266666666666667
amal,Enter,2018-01-03 14:45:40.234838,Sunny ,14,0,63.0,1,2018-01-03,14,45,2,afternoon,Clear,17.116666666666667
amal,Exit,2018-01-04 07:52:34.611766,Clear ,12,0,67.0,2,2018-01-04,7,52,3,morning,Clear,6.2
amal,Enter,2018-01-04 14:04:49.109541,Clear ,12,0,67.0,2,2018-01-04,14,4,3,afternoon,Clear,1.2166666666666666
amal,Exit,2018-01-04 15:17:08.674729,Clear ,12,0,67.0,2,2018-01-04,15,17,3,afternoon,Clear,1.75
amal,Enter,2018-01-04 17:02:36.768970,Clear ,12,0,67.0,2,2018-01-04,17,2,3,evening,Clear,14.933333333333334
amal,Exit,2018-01-05 07:58:48.883402,Sunny ,20,15,38.0,2,2018-01-05,7,58,4,morning,Clear,4.8
amal,Enter,2018-01-05 12:46:41.068224,Sunny ,20,15,38.0,2,2018-01-05,12,46,4,afternoon,Clear,2.5
amal,Exit,2018-01-05 15:16:58.908274,Sunny ,20,15,38.0,2,2018-01-05,15,16,4,afternoon,Clear,1.6833333333333331
amal,Exit,2018-01-08 07:34:18.987031,Clear ,11,11,50.0,1,2018-01-08,7,34,0,morning,Clear,4.916666666666667
amal,Enter,2018-01-08 12:29:45.460299,Clear ,11,11,50.0,1,2018-01-08,12,29,0,afternoon,Clear,19.633333333333333
amal,Exit,2018-01-09 08:07:07.880957,Sunny ,9,9,58.0,1,2018-01-09,8,7,1,morning,Clear,4.783333333333333
amal,Enter,2018-01-09 12:54:08.546970,Sunny ,9,9,58.0,1,2018-01-09,12,54,1,afternoon,Clear,18.333333333333332
amal,Exit,2018-01-10 07:14:08.224016,Sunny ,12,2,47.0,2,2018-01-10,7,14,2,morning,Clear,4.283333333333333
amal,Enter,2018-01-10 11:31:44.153614,Sunny ,12,2,47.0,2,2018-01-10,11,31,2,morning,Clear,2.0833333333333335
amal,Exit,2018-01-10 13:36:19.983311,Sunny ,12,2,47.0,2,2018-01-10,13,36,2,afternoon,Clear,1.6833333333333331
amal,Enter,2018-01-10 15:17:31.243346,Sunny ,12,2,47.0,2,2018-01-10,15,17,2,afternoon,Clear,16.45
amal,Exit,2018-01-11 07:44:50.321133,Sunny ,19,15,24.0,1,2018-01-11,7,44,3,morning,Clear,6.383333333333334
amal,Enter,2018-01-11 14:07:57.783358,Sunny ,19,15,24.0,1,2018-01-11,14,7,3,afternoon,Clear,17.35
amal,Exit,2018-01-12 07:28:17.952676,Sunny ,22,7,25.0,2,2018-01-12,7,28,4,morning,Clear,4.716666666666667
amal,Enter,2018-01-12 12:11:43.933271,Sunny ,22,7,25.0,2,2018-01-12,12,11,4,afternoon,Clear,2.283333333333333
amal,Exit,2018-01-12 14:28:25.623133,Sunny ,22,7,25.0,2,2018-01-12,14,28,4,afternoon,Clear,1.45
amal,Enter,2018-01-12 15:55:51.776711,Sunny ,22,7,25.0,2,2018-01-12,15,55,4,afternoon,Clear,25.25
amal,Exit,2018-01-13 17:10:04.294363,Clear ,9,4,50.0,1,2018-01-13,17,10,5,evening,Clear,1.6
amal,Enter,2018-01-13 18:46:24.299861,Clear ,9,4,50.0,1,2018-01-13,18,46,5,evening,Clear,22.016666666666666
amal,Exit,2018-01-14 16:47:03.501355,Sunny ,10,7,47.0,1,2018-01-14,16,47,6,afternoon,Clear,2.066666666666667
amal,Enter,2018-01-14 18:51:50.295252,Sunny ,10,7,47.0,1,2018-01-14,18,51,6,evening,Clear,12.8
amal,Exit,2018-01-15 07:39:32.432612,Sunny ,11,9,67.0,1,2018-01-15,7,39,0,morning,Clear,4.35
amal,Enter,2018-01-15 12:00:07.478909,Sunny ,11,9,67.0,1,2018-01-15,12,0,0,afternoon,Clear,20.033333333333335
amal,Exit,2018-01-16 08:02:05.984510,Clear ,10,7,58.0,2,2018-01-16,8,2,1,morning,Clear,5.15
amal,Enter,2018-01-16 13:11:55.428451,Clear ,10,7,58.0,2,2018-01-16,13,11,1,afternoon,Clear,0.2166666666666666
amal,Exit,2018-01-16 13:24:35.986402,Clear ,10,7,58.0,2,2018-01-16,13,24,1,afternoon,Clear,1.7666666666666666
amal,Enter,2018-01-16 15:10:39.460749,Clear ,10,7,58.0,2,2018-01-16,15,10,1,afternoon,Clear,16.433333333333334
amal,Exit,2018-01-17 07:36:52.695634,Sunny ,10,9,62.0,2,2018-01-17,7,36,2,morning,Clear,3.5166666666666666
amal,Enter,2018-01-17 11:07:52.058415,Sunny ,10,9,62.0,2,2018-01-17,11,7,2,morning,Clear,4.95
amal,Exit,2018-01-17 16:04:20.948700,Sunny ,10,9,62.0,2,2018-01-17,16,4,2,afternoon,Clear,1.75
amal,Enter,2018-01-17 17:49:30.877546,Sunny ,10,9,62.0,2,2018-01-17,17,49,2,evening,Clear,13.383333333333333
amal,Exit,2018-01-18 07:12:17.517195,Clear ,15,7,48.0,2,2018-01-18,7,12,3,morning,Clear,6.366666666666666
amal,Enter,2018-01-18 13:34:07.126042,Clear ,15,7,48.0,2,2018-01-18,13,34,3,afternoon,Clear,0.5666666666666667
amal,Exit,2018-01-18 14:08:56.022273,Clear ,15,7,48.0,2,2018-01-18,14,8,3,afternoon,Clear,1.75
amal,Enter,2018-01-18 15:53:08.048906,Clear ,15,7,48.0,2,2018-01-18,15,53,3,afternoon,Clear,15.883333333333333
amal,Exit,2018-01-19 07:46:54.213281,Sunny ,26,28,30.0,1,2018-01-19,7,46,4,morning,Clear,4.95
amal,Enter,2018-01-19 12:43:23.166702,Sunny ,26,28,30.0,1,2018-01-19,12,43,4,afternoon,Clear,26.183333333333337
amal,Exit,2018-01-20 14:54:42.930934,Clear ,11,13,54.0,2,2018-01-20,14,54,5,afternoon,Clear,2.4833333333333334
amal,Enter,2018-01-20 17:23:10.288387,Clear ,11,13,54.0,2,2018-01-20,17,23,5,evening,Clear,1.7
amal,Exit,2018-01-20 19:05:28.882165,Clear ,11,13,54.0,2,2018-01-20,19,5,5,evening,Clear,1.7
amal,Enter,2018-01-20 20:47:35.372423,Clear ,11,13,54.0,2,2018-01-20,20,47,5,evening,Clear,16.3
amal,Exit,2018-01-21 13:05:46.629975,Sunny ,17,4,42.0,1,2018-01-21,13,5,6,afternoon,Clear,2.05
amal,Enter,2018-01-21 15:08:24.892028,Sunny ,17,4,42.0,1,2018-01-21,15,8,6,afternoon,Clear,16.083333333333332
amal,Exit,2018-01-22 07:13:24.089568,Sunny ,12,15,47.0,1,2018-01-22,7,13,0,morning,Clear,6.5
amal,Enter,2018-01-22 13:43:27.758605,Sunny ,12,15,47.0,1,2018-01-22,13,43,0,afternoon,Clear,19.016666666666666
amal,Exit,2018-01-23 08:44:27.523238,Scattered clouds ,20,22,43.0,2,2018-01-23,8,44,1,morning,Cloudy,4.6
amal,Enter,2018-01-23 13:20:57.779709,Scattered clouds ,20,22,43.0,2,2018-01-23,13,20,1,afternoon,Cloudy,2.95
amal,Exit,2018-01-23 16:17:23.889408,Scattered clouds ,20,22,43.0,2,2018-01-23,16,17,1,afternoon,Cloudy,1.7166666666666666
amal,Enter,2018-01-23 18:00:42.044686,Scattered clouds ,20,22,43.0,2,2018-01-23,18,0,1,evening,Cloudy,13.766666666666667
amal,Exit,2018-01-24 07:46:13.833485,Mild ,18,9,43.0,1,2018-01-24,7,46,2,morning,Other,5.416666666666667
amal,Enter,2018-01-24 13:11:40.447734,Mild ,18,9,43.0,1,2018-01-24,13,11,2,afternoon,Other,18.65
amal,Exit,2018-01-25 07:50:53.300538,Sunny ,25,15,42.0,2,2018-01-25,7,50,3,morning,Clear,4.183333333333334
amal,Enter,2018-01-25 12:01:02.891006,Sunny ,25,15,42.0,2,2018-01-25,12,1,3,afternoon,Clear,4.416666666666667
amal,Exit,2018-01-25 16:26:06.102716,Sunny ,25,15,42.0,2,2018-01-25,16,26,3,afternoon,Clear,2.1666666666666665
amal,Enter,2018-01-25 18:36:02.313426,Sunny ,25,15,42.0,2,2018-01-25,18,36,3,evening,Clear,12.866666666666667
amal,Exit,2018-01-26 07:28:49.296578,Sunny ,20,11,40.0,1,2018-01-26,7,28,4,morning,Clear,6.05
amal,Enter,2018-01-26 13:31:11.012453,Sunny ,20,11,40.0,1,2018-01-26,13,31,4,afternoon,Clear,27.883333333333333
amal,Exit,2018-01-27 17:24:20.329814,Clear ,12,7,47.0,1,2018-01-27,17,24,5,evening,Clear,1.9166666666666667
amal,Enter,2018-01-27 19:19:20.555301,Clear ,12,7,47.0,1,2018-01-27,19,19,5,evening,Clear,18.8
amal,Exit,2018-01-28 14:07:14.102555,Clear ,6,7,66.0,2,2018-01-28,14,7,6,afternoon,Clear,1.3333333333333333
amal,Enter,2018-01-28 15:27:23.483956,Clear ,6,7,66.0,2,2018-01-28,15,27,6,afternoon,Clear,0.45
amal,Exit,2018-01-28 15:54:45.015760,Clear ,6,7,66.0,2,2018-01-28,15,54,6,afternoon,Clear,2.0166666666666666
amal,Enter,2018-01-28 17:55:11.846316,Clear ,6,7,66.0,2,2018-01-28,17,55,6,evening,Clear,13.316666666666666
amal,Exit,2018-01-29 07:14:35.139238,Sunny ,15,15,45.0,2,2018-01-29,7,14,0,morning,Clear,4.616666666666666
amal,Enter,2018-01-29 11:51:06.582332,Sunny ,15,15,45.0,2,2018-01-29,11,51,0,morning,Clear,2.6
amal,Exit,2018-01-29 14:27:44.675536,Sunny ,15,15,45.0,2,2018-01-29,14,27,0,afternoon,Clear,1.7333333333333334
amal,Enter,2018-01-29 16:11:25.078676,Sunny ,15,15,45.0,2,2018-01-29,16,11,0,afternoon,Clear,15.65
amal,Exit,2018-01-30 07:50:07.399098,Sunny ,15,9,45.0,3,2018-01-30,7,50,1,morning,Clear,5.133333333333334
amal,Enter,2018-01-30 12:58:16.991006,Sunny ,15,9,45.0,3,2018-01-30,12,58,1,afternoon,Clear,2.2
amal,Exit,2018-01-30 15:10:50.742269,Sunny ,15,9,45.0,3,2018-01-30,15,10,1,afternoon,Clear,1.3833333333333333
amal,Enter,2018-01-30 16:33:53.510964,Sunny ,15,9,45.0,3,2018-01-30,16,33,1,afternoon,Clear,1.3833333333333333
amal,Exit,2018-01-30 17:56:42.337780,Sunny ,15,9,45.0,3,2018-01-30,17,56,1,evening,Clear,1.9833333333333336
amal,Enter,2018-01-30 19:55:17.200214,Sunny ,15,9,45.0,3,2018-01-30,19,55,1,evening,Clear,12.333333333333334
amal,Exit,2018-01-31 08:15:08.093019,Clear ,17,6,32.0,2,2018-01-31,8,15,2,morning,Clear,4.483333333333333
amal,Enter,2018-01-31 12:44:11.287763,Clear ,17,6,32.0,2,2018-01-31,12,44,2,afternoon,Clear,9.166666666666666
amal,Exit,2018-01-31 21:54:39.456974,Clear ,17,6,32.0,2,2018-01-31,21,54,2,night,Clear,2.4
amal,Enter,2018-02-01 00:18:29.775469,Clear ,17,6,32.0,1,2018-02-01,0,18,3,night,Clear,6.65
amal,Exit,2018-02-01 06:57:32.607004,Sunny ,22,9,29.0,1,2018-02-01,6,57,3,morning,Clear,4.65
amal,Enter,2018-02-01 11:36:07.308134,Sunny ,22,9,29.0,1,2018-02-01,11,36,3,morning,Clear,19.55
amal,Exit,2018-02-02 07:09:53.583227,Clear ,16,13,34.0,1,2018-02-02,7,9,4,morning,Clear,5.616666666666666
amal,Enter,2018-02-02 12:46:57.546408,Clear ,16,13,34.0,1,2018-02-02,12,46,4,afternoon,Clear,31.816666666666663
amal,Exit,2018-02-03 20:35:42.190341,Clear ,15,7,36.0,1,2018-02-03,20,35,5,evening,Clear,2.283333333333333
amal,Enter,2018-02-03 22:52:34.129183,Clear ,15,7,36.0,1,2018-02-03,22,52,5,night,Clear,32.1
amal,Exit,2018-02-05 06:58:23.737852,Sunny ,9,0,58.0,2,2018-02-05,6,58,0,morning,Clear,4.083333333333333
amal,Enter,2018-02-05 11:03:46.465611,Sunny ,9,0,58.0,2,2018-02-05,11,3,0,morning,Clear,3.95
amal,Exit,2018-02-05 15:00:54.486730,Sunny ,9,0,58.0,2,2018-02-05,15,0,0,afternoon,Clear,2.033333333333333
amal,Enter,2018-02-05 17:02:40.054574,Sunny ,9,0,58.0,2,2018-02-05,17,2,0,evening,Clear,14.35
amal,Exit,2018-02-06 07:23:26.376864,Clear ,10,0,47.0,1,2018-02-06,7,23,1,morning,Clear,5.166666666666667
amal,Enter,2018-02-06 12:33:40.005852,Clear ,10,0,47.0,1,2018-02-06,12,33,1,afternoon,Clear,18.766666666666666
amal,Exit,2018-02-07 07:19:04.471358,Sunny ,20,7,30.0,3,2018-02-07,7,19,2,morning,Clear,5.316666666666666
amal,Enter,2018-02-07 12:38:45.886132,Sunny ,20,7,30.0,3,2018-02-07,12,38,2,afternoon,Clear,2.0166666666666666
amal,Exit,2018-02-07 14:39:52.093780,Sunny ,20,7,30.0,3,2018-02-07,14,39,2,afternoon,Clear,2.2666666666666666
amal,Enter,2018-02-07 16:55:15.364928,Sunny ,20,7,30.0,3,2018-02-07,16,55,2,afternoon,Clear,0.4166666666666667
amal,Exit,2018-02-07 17:20:24.919117,Sunny ,20,7,30.0,3,2018-02-07,17,20,2,evening,Clear,1.3833333333333333
amal,Enter,2018-02-07 18:43:08.554178,Sunny ,20,7,30.0,3,2018-02-07,18,43,2,evening,Clear,12.783333333333331
amal,Exit,2018-02-08 07:30:43.205977,Passing clouds ,21,9,27.0,1,2018-02-08,7,30,3,morning,Cloudy,5.816666666666666
amal,Enter,2018-02-08 13:19:13.002222,Passing clouds ,21,9,27.0,1,2018-02-08,13,19,3,afternoon,Cloudy,17.566666666666666
amal,Exit,2018-02-09 06:53:51.628253,Sunny ,21,6,27.0,2,2018-02-09,6,53,4,morning,Clear,4.366666666666666
amal,Enter,2018-02-09 11:15:49.492129,Sunny ,21,6,27.0,2,2018-02-09,11,15,4,morning,Clear,6.366666666666666
amal,Exit,2018-02-09 17:37:45.119918,Sunny ,21,6,27.0,2,2018-02-09,17,37,4,evening,Clear,1.7
amal,Enter,2018-02-09 19:19:29.057363,Sunny ,21,6,27.0,2,2018-02-09,19,19,4,evening,Clear,16.533333333333335
amal,Exit,2018-02-10 11:51:26.853163,Clear ,10,6,58.0,2,2018-02-10,11,51,5,morning,Clear,3.283333333333333
amal,Enter,2018-02-10 15:08:53.126427,Clear ,10,6,58.0,2,2018-02-10,15,8,5,afternoon,Clear,1.7
amal,Exit,2018-02-10 16:50:27.935283,Clear ,10,6,58.0,2,2018-02-10,16,50,5,afternoon,Clear,2.45
amal,Enter,2018-02-10 19:17:26.090168,Clear ,10,6,58.0,2,2018-02-10,19,17,5,evening,Clear,36.15
amal,Exit,2018-02-12 07:26:34.067438,Scattered clouds ,34,11,19.0,2,2018-02-12,7,26,0,morning,Cloudy,3.9833333333333334
amal,Enter,2018-02-12 11:25:16.260261,Scattered clouds ,34,11,19.0,2,2018-02-12,11,25,0,morning,Cloudy,3.966666666666667
amal,Exit,2018-02-12 15:23:33.172520,Scattered clouds ,34,11,19.0,2,2018-02-12,15,23,0,afternoon,Cloudy,2.25
amal,Enter,2018-02-12 17:38:05.637110,Scattered clouds ,34,11,19.0,2,2018-02-12,17,38,0,evening,Cloudy,13.4
amal,Exit,2018-02-13 07:02:16.987065,Sunny ,21,7,43.0,1,2018-02-13,7,2,1,morning,Clear,2.65
amal,Enter,2018-02-13 09:41:05.766675,Sunny ,21,7,43.0,1,2018-02-13,9,41,1,morning,Clear,21.666666666666668
amal,Exit,2018-02-14 07:21:27.661627,Passing clouds ,19,28,60.0,2,2018-02-14,7,21,2,morning,Cloudy,4.416666666666667
amal,Enter,2018-02-14 11:46:14.883486,Passing clouds ,19,28,60.0,2,2018-02-14,11,46,2,morning,Cloudy,3.6333333333333337
amal,Exit,2018-02-14 15:24:59.057724,Passing clouds ,19,28,60.0,2,2018-02-14,15,24,2,afternoon,Cloudy,1.7833333333333334
amal,Enter,2018-02-14 17:11:53.651619,Passing clouds ,19,28,60.0,2,2018-02-14,17,11,2,evening,Cloudy,14.783333333333331
amal,Exit,2018-02-15 07:58:48.379740,Passing clouds ,15,19,59.0,2,2018-02-15,7,58,3,morning,Cloudy,6.083333333333333
amal,Enter,2018-02-15 14:03:42.042158,Passing clouds ,15,19,59.0,2,2018-02-15,14,3,3,afternoon,Cloudy,4.55
amal,Exit,2018-02-15 18:36:38.646818,Passing clouds ,15,19,59.0,2,2018-02-15,18,36,3,evening,Cloudy,2.933333333333333
amal,Enter,2018-02-15 21:32:06.160331,Passing clouds ,15,19,59.0,2,2018-02-15,21,32,3,night,Cloudy,9.783333333333331
amal,Exit,2018-02-16 07:19:53.992895,Clear ,19,19,56.0,1,2018-02-16,7,19,4,morning,Clear,4.35
amal,Enter,2018-02-16 11:40:47.147489,Clear ,19,19,56.0,1,2018-02-16,11,40,4,morning,Clear,24.6
amal,Exit,2018-02-17 12:16:51.122530,Partly sunny ,26,15,34.0,1,2018-02-17,12,16,5,afternoon,Clear,1.1833333333333331
amal,Enter,2018-02-17 13:27:17.076965,Partly sunny ,26,15,34.0,1,2018-02-17,13,27,5,afternoon,Clear,41.75
amal,Exit,2018-02-19 07:12:22.826770,Sunny ,22,9,33.0,1,2018-02-19,7,12,0,morning,Clear,6.516666666666667
amal,Enter,2018-02-19 13:43:58.096720,Sunny ,22,9,33.0,1,2018-02-19,13,43,0,afternoon,Clear,18.483333333333334
amal,Exit,2018-02-20 08:12:29.187285,Scattered clouds ,19,17,46.0,1,2018-02-20,8,12,1,morning,Cloudy,5.966666666666667
amal,Enter,2018-02-20 14:10:37.577398,Scattered clouds ,19,17,46.0,1,2018-02-20,14,10,1,afternoon,Cloudy,17.316666666666666
amal,Exit,2018-02-21 07:29:17.541885,Partly sunny ,27,24,34.0,2,2018-02-21,7,29,2,morning,Clear,4.6
amal,Enter,2018-02-21 12:05:53.849577,Partly sunny ,27,24,34.0,2,2018-02-21,12,5,2,afternoon,Clear,3.716666666666667
amal,Exit,2018-02-21 15:48:37.315067,Partly sunny ,27,24,34.0,2,2018-02-21,15,48,2,afternoon,Clear,1.9666666666666663
amal,Enter,2018-02-21 17:46:53.392892,Partly sunny ,27,24,34.0,2,2018-02-21,17,46,2,evening,Clear,37.68333333333333
amal,Exit,2018-02-23 07:27:58.162652,Partly sunny ,28,15,35.0,1,2018-02-23,7,27,4,morning,Clear,5.233333333333333
amal,Enter,2018-02-23 12:41:22.779936,Partly sunny ,28,15,35.0,1,2018-02-23,12,41,4,afternoon,Clear,26.8
amal,Exit,2018-02-24 15:29:25.604113,Overcast ,18,9,94.0,1,2018-02-24,15,29,5,afternoon,Other,0.6666666666666666
amal,Enter,2018-02-24 16:09:53.939690,Overcast ,18,9,94.0,1,2018-02-24,16,9,5,afternoon,Other,39.85
amal,Exit,2018-02-26 08:00:08.491415,Partly sunny ,24,20,74.0,1,2018-02-26,8,0,0,morning,Clear,7.316666666666666
amal,Enter,2018-02-26 15:19:26.545715,Partly sunny ,24,20,74.0,1,2018-02-26,15,19,0,afternoon,Clear,16.6
amal,Exit,2018-02-27 07:55:18.615170,Fog ,16,7,88.0,1,2018-02-27,7,55,1,morning,Fog,5.283333333333333
amal,Enter,2018-02-27 13:12:14.308190,Fog ,16,7,88.0,1,2018-02-27,13,12,1,afternoon,Fog,18.3
amal,Exit,2018-02-28 07:30:56.012152,Sunny ,25,15,54.0,1,2018-02-28,7,30,2,morning,Clear,4.933333333333334
amal,Enter,2018-02-28 12:26:42.263314,Sunny ,25,15,54.0,1,2018-02-28,12,26,2,afternoon,Clear,19.233333333333334
amal,Exit,2018-03-01 07:40:57.441314,Fog ,21,28,83.0,1,2018-03-01,7,40,3,morning,Fog,5.116666666666666
amal,Enter,2018-03-01 12:47:40.020306,Fog ,21,28,83.0,1,2018-03-01,12,47,3,afternoon,Fog,18.316666666666663
amal,Exit,2018-03-02 07:06:33.485820,Passing clouds ,24,13,57.0,1,2018-03-02,7,6,4,morning,Cloudy,7.083333333333333
amal,Enter,2018-03-02 14:11:38.029644,Passing clouds ,24,13,57.0,1,2018-03-02,14,11,4,afternoon,Cloudy,23.95
amal,Exit,2018-03-03 14:08:58.519527,Sunny ,26,4,37.0,1,2018-03-03,14,8,5,afternoon,Clear,2.3
amal,Enter,2018-03-03 16:26:33.690031,Sunny ,26,4,37.0,1,2018-03-03,16,26,5,afternoon,Clear,25.333333333333332
amal,Exit,2018-03-04 17:46:25.111881,Clear ,19,13,56.0,1,2018-03-04,17,46,6,evening,Clear,2.15
amal,Enter,2018-03-04 19:55:16.866585,Clear ,19,13,56.0,1,2018-03-04,19,55,6,evening,Clear,11.85
amal,Exit,2018-03-05 07:46:26.570999,Sunny ,28,7,55.0,2,2018-03-05,7,46,0,morning,Clear,4.483333333333333
